T_h;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;TAG_Gesamtzahl_Passanten_dSSG
2019-07-08T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1066
2019-08-11T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;19
2019-07-08T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1368
2019-08-11T22:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;19
2019-07-08T20:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";206
2019-08-12T12:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";758
2019-07-08T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";143
2019-08-12T13:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";673
2019-07-08T22:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";168
2019-08-13T05:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";31
2019-07-08T23:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";44
2019-08-13T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";376
2019-07-09T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";16
2019-08-13T16:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1255
2019-07-09T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";386
2019-08-13T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1213
2019-07-09T18:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1043
2019-08-13T23:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";39
2019-07-09T23:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";44
2019-08-14T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";9
2019-07-10T00:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";31
2019-08-14T06:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";114
2019-07-10T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";2
2019-08-14T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";910
2019-07-10T05:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";52
2019-08-14T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1602
2019-07-10T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1489
2019-09-24T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";0
2019-07-10T18:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1004
2019-09-24T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1
2019-07-10T19:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";438
2019-09-24T11:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";905
2019-07-11T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";12
2019-09-24T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";860
2019-07-11T06:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";118
2019-09-24T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1424
2019-07-11T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";279
2019-09-24T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";296
2019-07-11T09:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";613
2019-09-25T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";4
2019-07-11T19:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1142
2019-09-25T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";0
2019-07-11T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";397
2019-09-25T04:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";15
2019-07-11T22:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";139
2019-09-25T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";658
2019-07-12T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";252
2019-09-25T11:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";919
2019-07-12T20:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";311
2019-09-25T12:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1196
2019-07-13T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;30
2019-09-25T13:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1012
2019-07-13T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;1920
2019-09-25T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1034
2019-07-13T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;247
2019-09-25T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1462
2019-07-14T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;66
2019-09-26T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";15
2019-07-14T14:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;343
2019-09-26T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";2
2019-07-14T16:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;289
2019-09-26T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";58
2019-07-14T18:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;192
2019-09-26T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";755
2019-07-14T22:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;37
2019-09-26T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";936
2019-07-14T23:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;19
2019-09-26T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";107
2019-07-15T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";5
2019-09-27T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";9
2019-07-15T03:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";4
2019-09-27T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";5
2019-07-15T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";4
2019-09-28T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;101
2019-07-15T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";318
2019-09-28T03:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;12
2019-07-15T12:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1128
2019-09-28T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;811
2019-07-15T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1254
2019-09-28T12:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;931
2019-07-15T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";110
2019-09-28T13:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;992
2019-07-16T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";3
2019-09-28T20:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;148
2019-07-16T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";4
2019-09-28T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;107
2019-07-16T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";345
2019-09-29T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;57
2019-07-16T10:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";735
2019-09-29T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;34
2019-07-16T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1152
2019-09-29T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;207
2019-07-16T16:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1055
2019-09-30T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";184
2019-07-16T18:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";908
2019-09-30T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1205
2019-07-17T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";7
2019-09-30T18:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";936
2019-07-17T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";331
2019-10-01T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";520
2019-07-17T14:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1115
2019-10-01T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";593
2019-07-18T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";919
2019-10-01T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1286
2019-07-18T16:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1064
2019-10-02T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";3
2019-07-18T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1190
2019-10-02T11:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";842
2019-07-18T19:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";921
2019-10-02T14:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";876
2019-07-18T21:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";246
2019-10-02T16:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";986
2019-07-19T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";14
2019-10-02T17:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1260
2019-07-19T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1
2019-10-02T18:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";776
2019-07-19T10:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";967
2019-10-02T22:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";59
2019-07-19T19:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";346
2019-10-02T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";28
2019-07-19T22:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";197
2019-10-03T04:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";23
2019-07-20T01:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;83
2019-10-03T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";547
2019-07-20T03:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;25
2019-10-03T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";626
2019-07-20T05:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;14
2019-10-03T15:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1044
2019-07-20T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;1286
2019-10-03T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";60
2019-07-20T17:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;520
2019-10-04T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";612
2019-07-20T18:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Samstag;6;Tagesverkehr;278
2019-10-04T19:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";254
2019-07-21T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;29
2019-10-04T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";85
2019-07-21T10:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Wochenende;Sonntag;7;Tagesverkehr;222
2019-10-04T23:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";112
2019-07-22T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";838
2019-10-05T00:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;55
2019-07-22T15:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1030
2019-10-05T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;34
2019-07-22T22:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";96
2019-10-05T05:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;61
2019-07-22T23:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";38
2019-10-05T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;43
2019-07-23T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";8
2019-10-05T07:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;98
2019-07-23T05:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";32
2019-10-05T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;313
2019-07-23T07:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";213
2019-10-05T18:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Samstag;6;Tagesverkehr;101
2019-07-23T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";296
2019-10-06T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;25
2019-07-23T11:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";903
2019-10-06T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;24
2019-07-23T12:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1043
2019-10-06T09:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;72
2019-07-23T20:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";215
2019-10-06T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Wochenende;Sonntag;7;Tagesverkehr;111
2019-07-24T02:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";8
2019-10-07T01:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1
2019-07-24T04:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";6
2019-10-07T10:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";850
2019-07-24T12:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";880
2019-10-07T21:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";72
2019-07-24T14:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";848
2019-10-08T02:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";0
2019-07-25T03:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";20
2019-10-08T06:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";170
2019-07-25T08:00:00+02:00;FG Marktgasse 20;47.4250436397,9.37643421166;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";350
2019-10-08T08:00:00+02:00;FG Gutenbergstrasse Bahnhofplatz;47.4226526022,9.37053268778;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";565
