Jahr;Kennzahl;Oberkategorie;Kategorie;Standort;Sektor;Untersektor;Tonnen CO2-eq./a Schweiz;Tonnen/a Schweiz;Tonnen CO2-eq./a Stadt St.Gallen;Tonnen/a Stadt St.Gallen
2018;Entsorgung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Beton;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Beton;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Anhänger;1846;10205;16.376242027034934;90.53063374100299
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Mobilität;Bus;56;307;0.496787407103985;2.7234595353736317
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Produktion & Konsum;Industrie;594278;961312;5271.961191409679;8527.994569606179
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Chemische Grundstoffe;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Produktion & Konsum;Kommunikation, Bildung;9758;13959;86.5652056878694;123.83313242436655
2018;Entsorgung;Übrige Materialien;Elektronik, Batterien;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;47;3200;0.416946573819416;28.387851834513427
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Bus;3;88;0.02661361109485634;0.7806659254491193
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Industriegebäude;422;98766;3.7436479606764586;876.1733044648604
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;2;57;0.017742407396570892;0.5056586108022705
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Landwirtschaftsgebäude;189;70592;1.6766574989759495;626.2360114693662
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Lastwagen;2;45;0.017742407396570892;0.39920416642284506
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Mehrfamilienhäuser;3409;551362;30.24193340745509;4891.24461349406
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Mobilität;Schiff;1;27;0.008871203698285446;0.23952249985370708
2018;Entsorgung;Übrige Materialien;Glas, Keramik;Schweiz;Bau;Übrige Gebäude;261;85302;2.3153841652525013;756.7314178711451
2018;Entsorgung;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;77;244;0.6830826847679794;2.164573702381649
2018;Entsorgung;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;3271;10426;29.017707297091693;92.49116975832408
2018;Entsorgung;Übrige Materialien;Holz, Papier;Schweiz;Produktion & Konsum;Industrie;661131;2107526;5865.0277722511555;18696.292445432737
2018;Entsorgung;Übrige Materialien;Holz, Papier;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Holz, Papier;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Mobilität;Lastwagen;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Kies, Sand;Schweiz;Bau;Schiene;268;190804;2.3774825911404998;1692.6611504476564
2018;Entsorgung;Übrige Materialien;Kunststoff;Schweiz;Mobilität;3.5 t;6168;2773;54.71758441102463;24.599847855345544
2018;Entsorgung;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Bus;222;100;1.9694072210193694;0.8871203698285446
2018;Entsorgung;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Flug;8;3;0.07096962958628357;0.02661361109485634
2018;Entsorgung;Übrige Materialien;Kunststoff;Schweiz;Mobilität;Tram;49;22;0.4346889812159869;0.19516648136227982
2018;Entsorgung;Übrige Materialien;Kunststoff;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;61498;120675;545.5612850371584;1070.5325062905963
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Ernährung;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Bau;Industriegebäude;263;101251;2.333126572649072;898.2182456550998
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Bau;Mehrfamilienhäuser;3930;892624;34.86383053426181;7918.649329978349
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Bau;Übrige Gebäude;210;144340;1.8629527766399439;1280.4695418105214
2018;Entsorgung;Übrige Materialien;Mauerwerk;Schweiz;Produktion & Konsum;Wohnen, Arbeiten;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Mobilität;2-Rad;304;5120;2.696845924278776;45.42056293522148
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Bekleidung, Accessoires;13;1348;0.11532564807771081;11.958382585288783
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;65;6502;0.5766282403885541;57.68056644625197
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Produktion & Konsum;Industrie;3685;368468;32.69038562818187;3268.754684299842
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Bau;Industriegebäude;4179;88786;37.07276025513488;787.6386915559717
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Bau;Landwirtschaftsgebäude;344;25127;3.0516940722101937;222.90673532681842
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Mobilität;Personenwagen;5884;99105;52.198162560711566;879.1806425185792
2018;Entsorgung;Übrige Materialien;Stahl;Schweiz;Bau;Schiene;102;30631;0.9048627772251155;271.73384048218156
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Produktion & Konsum;Industrie;56007;175521;496.849505529873;1557.08254432676
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Entsorgung;Übrige Materialien;Textilien, Leder;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Mobilität;2-Rad;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Bau;Mehrfamilienhäuser;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Mobilität;Tram;0;0;0.0;0.0
2018;Entsorgung;Wasser;Wasser;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Export;Energie;Brennstoff;Schweiz;Bau;Einfamilienhäuser;399861;191837;3547.248382000117;1701.8251038679853
2018;Export;Energie;Brennstoff;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Export;Energie;Brennstoff;Schweiz;Bau;Mehrfamilienhäuser;446380;214155;3959.9279068406577;1899.8126280063198
2018;Export;Energie;Brennstoff;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Mobilität;Bus;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Bau;Ent-Versorgung;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Produktion & Konsum;Freizeit, Unterhaltung;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Produktion & Konsum;Gesundheit;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Bau;Industriegebäude;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Mobilität;Land. und Ind. Fahrzeuge;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Bau;Landwirtschaftsgebäude;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Mobilität;Schiff;0;0;0.0;0.0
2018;Export;Energie;Elektrizität;Schweiz;Bau;Übrige Gebäude;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Mobilität;Anhänger;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Mobilität;Bus;49676;12605;440.68591491602785;111.82152261688806
2018;Export;Energie;Treibstoff;Schweiz;Bau;Dienstleistungsgebäude;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Bau;Einfamilienhäuser;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Mobilität;Flug;552737;140260;4903.442518579203;1244.2750307215167
2018;Export;Energie;Treibstoff;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Bau;Schiene;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Mobilität;Schiff;19068;4839;169.1561121189069;42.927754696003284
2018;Export;Energie;Treibstoff;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Bau;Strasse;0;0;0.0;0.0
2018;Export;Energie;Treibstoff;Schweiz;Mobilität;Zug;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;3.5 t;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Flug;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Industrie;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Produktion & Konsum;Kommunikation, Bildung;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Personenwagen;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Mobilität;Seilbahnen;0;0;0.0;0.0
2018;Export;Nahrung;Nahrung für Menschen;Schweiz;Bau;Strasse;0;0;0.0;0.0
