Datum;Bezeichnung;Standort;Arbeitstag;Wochentag;Tag Nr;Kennzahl;Anzahl Velos
2017-07-30;Lindenstrasse 81;47.433406,9.394689;Wochenende;Sonntag;7;Tagesverkehr;148
2017-07-30;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;192
2017-07-30;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Wochenende;Sonntag;7;Tagesverkehr;382
2017-08-01;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";227
2017-08-01;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";515
2017-08-01;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";376
2017-08-01;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";529
2017-08-02;Lindenstrasse 81;47.433406,9.394689;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";241
2017-08-02;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";585
2017-08-02;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";221
2017-08-04;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";870
2017-08-04;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";730
2017-08-05;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;457
2017-08-05;Teufener Strasse 55;47.417852,9.367753;Wochenende;Samstag;6;Tagesverkehr;171
2017-08-05;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;1023
2017-08-07;Burgstrasse 12;47.419783,9.364792;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";287
2017-08-07;Lindenstrasse 134;47.436818,9.4017;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";397
2017-08-07;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";502
2017-08-07;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";737
2017-08-07;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";590
2017-08-07;Teufener Strasse 55;47.417852,9.367753;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";257
2017-08-08;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";312
2017-08-08;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";311
2017-08-09;Lindenstrasse 134;47.436818,9.4017;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";280
2017-08-09;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";670
2017-08-09;Vadianstrasse 8;47.422903,9.372979;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1130
2017-08-10;Burgstrasse 12;47.419783,9.364792;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";200
2017-08-10;Lindenstrasse 81;47.433406,9.394689;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";109
2017-08-10;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";329
2017-08-10;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";584
2017-08-11;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";229
2017-08-11;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";369
2017-08-11;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";398
2017-08-11;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";751
2017-08-12;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;132
2017-08-12;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;431
2017-08-12;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;90
2017-08-13;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;314
2017-08-13;Vadianstrasse 8;47.422903,9.372979;Wochenende;Sonntag;7;Tagesverkehr;727
2017-08-14;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";606
2017-08-14;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1514
2017-08-15;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";593
2017-08-15;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";595
2017-08-16;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";376
2017-08-16;Lindenstrasse 81;47.433406,9.394689;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";364
2017-08-16;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";553
2017-08-16;Teufener Strasse 55;47.417852,9.367753;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";267
2017-08-17;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";943
2017-08-18;Burgstrasse 12;47.419783,9.364792;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";319
2017-08-18;Lindenstrasse 134;47.436818,9.4017;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";351
2017-08-18;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";757
2017-08-18;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";752
2017-08-18;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";568
2017-08-19;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;106
2017-08-19;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;198
2017-08-19;Teufener Strasse 55;47.417852,9.367753;Wochenende;Samstag;6;Tagesverkehr;121
2017-08-19;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;715
2017-08-20;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;229
2017-08-20;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;317
2017-08-21;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";333
2017-08-21;Museumstrasse;47.427214,9.379645;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";558
2017-08-21;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";740
2017-08-21;Splügenweg / Olma;47.433074,9.38514;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";339
2017-08-21;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";632
2017-08-22;Lindenstrasse 81;47.433406,9.394689;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";356
2017-08-22;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";989
2017-08-22;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";303
2017-08-22;Splügenweg / Olma;47.433074,9.38514;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";349
2017-08-22;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1610
2017-08-23;Lindenstrasse 134;47.436818,9.4017;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";531
2017-08-23;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";634
2017-08-23;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";1206
2017-08-23;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";287
2017-08-23;Splügenweg / Olma;47.433074,9.38514;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";371
2017-08-24;Museumstrasse;47.427214,9.379645;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";507
2017-08-24;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1423
2017-08-25;Lindenstrasse 81;47.433406,9.394689;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";390
2017-08-26;Burgstrasse 12;47.419783,9.364792;Wochenende;Samstag;6;Tagesverkehr;229
2017-08-26;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;195
2017-08-26;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;414
2017-08-27;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Wochenende;Sonntag;7;Tagesverkehr;354
2017-08-27;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;370
2017-08-28;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";353
2017-08-29;Splügenweg / Olma;47.433074,9.38514;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";346
2017-08-30;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";868
2017-08-31;Burgstrasse 12;47.419783,9.364792;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";202
2017-08-31;Oberstrasse 149;47.414179,9.356962;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";459
2017-08-31;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";326
2017-08-31;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";125
2017-09-01;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";149
2017-09-01;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";238
2017-09-02;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Wochenende;Samstag;6;Tagesverkehr;128
2017-09-02;Rosenbergstrasse Veloweg;47.421245,9.359067;Wochenende;Samstag;6;Tagesverkehr;165
2017-09-02;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;154
2017-09-04;Lindenstrasse 134;47.436818,9.4017;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";351
2017-09-04;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";307
2017-09-04;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";435
2017-09-05;Lindenstrasse 134;47.436818,9.4017;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";256
2017-09-05;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";530
2017-09-05;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";748
2017-09-05;Vadianstrasse 8;47.422903,9.372979;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";1583
2017-09-06;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";433
2017-09-07;Burgstrasse 12;47.419783,9.364792;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";315
2017-09-07;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";825
2017-09-07;Splügenweg / Olma;47.433074,9.38514;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";271
2017-09-07;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";211
2017-09-08;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";779
2017-09-09;Lindenstrasse 134;47.436818,9.4017;Wochenende;Samstag;6;Tagesverkehr;77
2017-09-09;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;80
2017-09-09;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Samstag;6;Tagesverkehr;166
2017-09-09;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Wochenende;Samstag;6;Tagesverkehr;247
2017-09-09;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;117
2017-09-10;Burgstrasse 12;47.419783,9.364792;Wochenende;Sonntag;7;Tagesverkehr;101
2017-09-11;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";254
2017-09-11;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1377
2017-09-12;Lindenstrasse 134;47.436818,9.4017;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";171
2017-09-12;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";432
2017-09-13;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";285
2017-09-13;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";493
2017-09-13;Teufener Strasse 55;47.417852,9.367753;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";173
2017-09-14;Lindenstrasse 81;47.433406,9.394689;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";182
2017-09-14;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";107
2017-09-14;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";411
2017-09-15;Burgstrasse 12;47.419783,9.364792;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";283
2017-09-16;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;132
2017-09-16;Oberstrasse 149;47.414179,9.356962;Wochenende;Samstag;6;Tagesverkehr;413
2017-09-16;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;211
2017-09-17;Lindenstrasse 134;47.436818,9.4017;Wochenende;Sonntag;7;Tagesverkehr;133
2017-09-17;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Wochenende;Sonntag;7;Tagesverkehr;267
2017-09-17;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;117
2017-09-18;Lindenstrasse 81;47.433406,9.394689;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";238
2017-09-18;Teufener Strasse 55;47.417852,9.367753;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";191
2017-09-19;Lindenstrasse 81;47.433406,9.394689;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";195
2017-09-19;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";365
2017-09-19;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";606
2017-09-19;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";141
2017-09-19;Teufener Strasse 55;47.417852,9.367753;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";164
2017-09-20;Lindenstrasse 81;47.433406,9.394689;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";199
2017-09-20;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";672
2017-09-21;Lindenstrasse 134;47.436818,9.4017;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";343
2017-09-21;Lindenstrasse 81;47.433406,9.394689;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";306
2017-09-21;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";195
2017-09-22;Museumstrasse;47.427214,9.379645;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";553
2017-09-22;Oberstrasse 149;47.414179,9.356962;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";863
2017-09-22;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";1411
2017-09-23;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;317
2017-09-23;Vadianstrasse 8;47.422903,9.372979;Wochenende;Samstag;6;Tagesverkehr;1025
2017-09-24;Museumstrasse;47.427214,9.379645;Wochenende;Sonntag;7;Tagesverkehr;221
2017-09-24;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;475
2017-09-24;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Sonntag;7;Tagesverkehr;180
2017-09-24;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Sonntag;7;Tagesverkehr;146
2017-09-24;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;217
2017-09-25;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";650
2017-09-25;Teufener Strasse 55;47.417852,9.367753;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";215
2017-09-26;Lindenstrasse 81;47.433406,9.394689;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";307
2017-09-26;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";565
2017-09-27;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";308
2017-09-28;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";207
2017-09-28;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";416
2017-09-28;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";533
2017-09-28;Teufener Strasse 55;47.417852,9.367753;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";201
2017-09-30;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;137
2017-09-30;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;134
2017-09-30;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;209
2017-09-30;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Samstag;6;Tagesverkehr;365
2017-10-01;Lindenstrasse 81;47.433406,9.394689;Wochenende;Sonntag;7;Tagesverkehr;68
2017-10-01;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;232
2017-10-01;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Wochenende;Sonntag;7;Tagesverkehr;217
2017-10-01;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Sonntag;7;Tagesverkehr;93
2017-10-01;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Wochenende;Sonntag;7;Tagesverkehr;182
2017-10-02;Lindenstrasse 134;47.436818,9.4017;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";204
2017-10-02;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";230
2017-10-04;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";247
2017-10-06;Burgstrasse 12;47.419783,9.364792;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";227
2017-10-06;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";145
2017-10-06;Vadianstrasse 8;47.422903,9.372979;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";708
2017-10-07;Lindenstrasse 134;47.436818,9.4017;Wochenende;Samstag;6;Tagesverkehr;135
2017-10-07;Splügenweg / Olma;47.433074,9.38514;Wochenende;Samstag;6;Tagesverkehr;139
2017-10-07;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;135
2017-10-08;Lindenstrasse 134;47.436818,9.4017;Wochenende;Sonntag;7;Tagesverkehr;46
2017-10-08;Splügenweg / Olma;47.433074,9.38514;Wochenende;Sonntag;7;Tagesverkehr;31
2017-10-09;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";400
2017-10-09;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";107
2017-10-09;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";718
2017-10-10;Lindenstrasse 81;47.433406,9.394689;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";193
2017-10-10;Oberstrasse 149;47.414179,9.356962;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";651
2017-10-10;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";617
2017-10-10;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";211
2017-10-11;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";369
2017-10-11;Oberstrasse 149;47.414179,9.356962;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";728
2017-10-11;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";617
2017-10-11;St.Jakob-Strasse 84 / Olma;47.4322,9.382405;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";490
2017-10-12;Rosenbergstrasse Veloweg;47.421245,9.359067;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";572
2017-10-12;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";225
2017-10-12;Vadianstrasse 8;47.422903,9.372979;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";1146
2017-10-13;Lindenstrasse 134;47.436818,9.4017;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";252
2017-10-13;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";172
2017-10-13;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";225
2017-10-13;Teufener Strasse 55;47.417852,9.367753;Werktage;Freitag;5;"Tagesverkehr;Werktagsverkehr";158
2017-10-14;Burgstrasse 12;47.419783,9.364792;Wochenende;Samstag;6;Tagesverkehr;163
2017-10-14;Lindenstrasse 81;47.433406,9.394689;Wochenende;Samstag;6;Tagesverkehr;204
2017-10-14;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Samstag;6;Tagesverkehr;274
2017-10-14;Museumstrasse;47.427214,9.379645;Wochenende;Samstag;6;Tagesverkehr;247
2017-10-14;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Wochenende;Samstag;6;Tagesverkehr;216
2017-10-14;St.Georgen / Mühlegg;47.419598,9.378749;Wochenende;Samstag;6;Tagesverkehr;171
2017-10-15;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Wochenende;Sonntag;7;Tagesverkehr;223
2017-10-15;Oberstrasse 149;47.414179,9.356962;Wochenende;Sonntag;7;Tagesverkehr;465
2017-10-16;Lindenstrasse 134;47.436818,9.4017;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";283
2017-10-16;Linsebühlstrasse / Singenbergstrasse;47.426377,9.386272;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";466
2017-10-16;Rorschacher Strasse 61 / Singenberg;47.427438,9.384005;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";733
2017-10-16;Teufener Strasse 55;47.417852,9.367753;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";154
2017-10-16;Vadianstrasse 8;47.422903,9.372979;Werktage;Montag;1;"Tagesverkehr;Werktagsverkehr";1077
2017-10-17;Museumstrasse;47.427214,9.379645;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";479
2017-10-17;St.Georgen / Mühlegg;47.419598,9.378749;Werktage;Dienstag;2;"Tagesverkehr;Werktagsverkehr";369
2017-10-18;Burgstrasse 12;47.419783,9.364792;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";279
2017-10-18;Museumstrasse;47.427214,9.379645;Werktage;Mittwoch;3;"Tagesverkehr;Werktagsverkehr";526
2017-10-19;Sitterviadukt A1 / Gaiserwaldweg;47.42203,9.34464;Werktage;Donnerstag;4;"Tagesverkehr;Werktagsverkehr";201
