h_date;h__;d_date;d__;M_date;M__;Y_date;Y__
2020-02-02T17;196.80;;;;;;
2020-02-02T18;196.20;;;;;;
2020-02-02T18;195.50;;;;;;
2020-02-02T20;195.00;;;;;;
2020-02-02T20;202.00;;;;;;
2020-02-02T20;198.30;;;;;;
2020-02-02T21;194.40;;;;;;
2020-02-02T22;191.50;;;;;;
2020-02-02T22;200.90;;;;;;
2020-02-02T22;196.80;;;;;;
2020-02-02T23;194.10;;;;;;
2020-02-02T23;196.50;;;;;;
2020-02-03T00;194.70;;;;;;
2020-02-03T01;182.00;;;;;;
2020-02-03T02;183.40;;;;;;
2020-02-03T04;183.70;;;;;;
2020-02-03T08;184.30;;;;;;
2020-02-03T08;182.80;;;;;;
2020-02-03T09;178.00;;;;;;
2020-02-03T10;182.90;;;;;;
2020-02-03T10;179.80;;;;;;
2020-02-03T10;180.60;;;;;;
2020-02-03T10;176.90;;;;;;
2020-02-03T12;178.70;;;;;;
2020-02-03T12;179.40;;;;;;
2020-02-03T12;178.40;;;;;;
2020-02-03T14;176.20;;;;;;
2020-02-03T14;174.10;;;;;;
2020-02-03T16;347.30;;;;;;
2020-02-03T16;7.80;;;;;;
2020-02-03T19;199.00;;;;;;
2020-02-03T21;217.30;;;;;;
2020-02-03T21;221.80;;;;;;
2020-02-03T22;192.80;;;;;;
2020-02-03T23;198.60;;;;;;
2020-02-04T01;189.30;;;;;;
2020-02-04T04;169.60;;;;;;
2020-02-04T05;100.10;;;;;;
2020-02-04T06;164.30;;;;;;
2020-02-04T07;173.90;;;;;;
2020-02-04T07;168.60;;;;;;
2020-02-04T08;177.70;;;;;;
2020-02-04T08;181.90;;;;;;
2020-02-04T08;178.70;;;;;;
2020-02-04T10;170.40;;;;;;
2020-02-04T11;169.20;;;;;;
2020-02-04T11;172.90;;;;;;
2020-02-04T12;174.00;;;;;;
2020-02-04T12;175.10;;;;;;
2020-02-04T12;177.00;;;;;;
2020-02-04T13;172.40;;;;;;
2020-02-04T14;160.80;;;;;;
2020-02-04T15;177.00;;;;;;
2020-02-04T16;170.80;;;;;;
2020-02-04T17;166.50;;;;;;
2020-02-04T20;167.80;;;;;;
2020-02-04T20;171.90;;;;;;
2020-02-04T22;175.20;;;;;;
2020-02-04T22;174.90;;;;;;
2020-02-04T23;176.30;;;;;;
2020-02-05T00;180.10;;;;;;
2020-02-05T00;172.80;;;;;;
2020-02-05T00;175.10;;;;;;
2020-02-05T01;175.80;;;;;;
2020-02-05T01;175.20;;;;;;
2020-02-05T01;172.70;;;;;;
2020-02-05T02;174.80;;;;;;
2020-02-05T02;167.50;;;;;;
2020-02-05T03;182.10;;;;;;
2020-02-05T03;177.10;;;;;;
2020-02-05T04;177.00;;;;;;
2020-02-05T04;170.70;;;;;;
